Province,Year,T2M_mean,T2M_std,T2M_max,T2M_min,T2M_MAX_max,T2M_MIN_min,RH2M_mean,RH2M_std,CLOUD_AMT_mean,PRECTOTCORR_sum,PRECTOTCORR_max,PRECTOTCORR_std,GWETPROF_mean,CLRSKY_SFC_SW_DWN_mean,hot_day_sum,cold_day_sum,rainy_day_sum,heavy_rain_sum,dry_day_sum,GDD_sum,rain_intensity,dry_ratio,hot_ratio,PRECTOTCORR_sum_lag1,T2M_mean_lag1,GDD_sum_lag1,Commodity,Yield,Elevation,Landcover,Lat,Lon,Ndvi_mean,Soil_clay,Soil_ph,Soil_sand,Soil_soc
Phú Thọ,2016,23.565,5.878885494507806,32.0,3.5,39.39,0.86,79.04745901639345,7.410984948660645,80.29699453551913,1528.72,76.52,8.796384052162754,0.6451092896174864,21.48560109289617,45,29,174,18,44,4985.34,8.735542857142857,0.1205479452054794,0.1232876712328767,1467.03,23.97432876712329,5100.87,Khoai lang,6.619047619047619,23.0,40,21.3232,105.213,0.3124348837209302,28,6.2,39,0.6
Đồng Tháp,2018,27.29550684931507,1.5573085679833962,31.97,22.37,40.39,16.95,81.65583561643835,9.484467445257875,78.68969863013699,1924.36,46.47,8.223499713275764,0.7524109589041096,23.39232876712329,61,0,198,28,45,6312.86,9.670150753768844,0.1232876712328767,0.1671232876712328,1523.42,27.39627397260274,6349.64,Ngô,8.255813953488373,8.0,50,10.45,105.6333,0.3344547826086956,33,6.1,41,0.2
Phú Yên,2019,27.087561643835613,1.9242117908658531,30.6,22.03,33.55,21.1,80.64923287671233,4.177984090235009,60.17764383561644,2230.48,166.78,15.766129173814203,0.7886027397260273,23.64128767123288,0,0,212,25,14,6236.96,10.47173708920188,0.0383561643835616,0.0,2163.9700000000003,26.73621917808219,6108.72,Lúa mùa,3.658536585365854,49.0,50,13.0833,109.3,0.4346776811594203,32,5.9,40,0.2
Lai Châu,2011,18.92145205479452,5.8148114523519805,27.51,5.09,33.35,0.84,80.07594520547946,6.560451773278784,79.38054794520548,1374.77,61.6,7.214892624309119,0.7730410958904109,22.502054794520543,0,96,162,16,55,3335.8,8.434171779141105,0.1506849315068493,0.0,1202.33,20.42265753424657,3818.1,Lúa đông xuân,5.218181818181818,950.0,60,22.3934,103.4712,0.4966909883720931,38,5.9,33,0.6
Bình Thuận,2010,26.411342465753425,1.5675965383733963,30.37,22.64,35.18,19.52,80.85213698630136,6.899052437952823,65.72358904109589,1334.5,63.57,7.902062088317773,0.5815342465753425,24.31419178082192,2,0,153,14,91,5990.14,8.665584415584416,0.2493150684931507,0.0054794520547945,1250.62,25.825123287671232,5776.17,Lúa mùa,4.525906735751295,9.0,50,10.9333,108.1,0.2803927536231884,28,6.4,42,0.2
Bắc Kạn,2018,20.7267397260274,5.553166016152447,28.96,4.97,34.47,-0.04,83.60761643835616,6.892143565640469,83.00893150684931,1671.31,50.04,7.459163529410153,0.8446849315068493,22.012849315068493,0,54,179,18,50,3968.37,9.285055555555555,0.136986301369863,0.0,1782.99,20.84638356164384,3971.2,Lúa,4.880851063829788,248.0,10,22.2572,105.8589,0.6697401162790698,33,6.1,34,0.4
Cao Bằng,2009,20.574438356164386,5.629947057766178,27.94,5.46,32.85,0.42,80.93567123287671,8.882069782876,73.8512602739726,1089.33,43.83,5.702288151881943,0.7075068493150685,21.199808219178085,0,71,146,8,84,3899.9,7.410408163265306,0.2301369863013698,0.0,1622.2,19.65071038251366,3645.28,Lúa mùa,3.74812030075188,196.0,50,22.6662,106.257,0.4415334302325581,30,6.0,34,0.4
Đồng Nai,2023,27.72013698630137,1.859086752309257,33.33,23.1,41.55,17.67,78.88032876712329,11.670122079145733,76.944,1509.95,43.34,6.445599716492922,0.6887945205479452,23.91408219178082,83,0,193,12,75,6467.85,7.783247422680413,0.2054794520547945,0.2273972602739726,1867.24,27.01594520547945,6210.82,Khoai lang,16.049933125278645,7.0,50,10.95,106.8167,0.2112255072463768,34,5.9,43,0.2
Phú Yên,2008,26.426092896174865,2.0209468232933667,29.5,21.85,33.99,20.58,82.16030054644808,4.770682116283771,68.08513661202186,1709.87,76.12,9.44770644713894,0.7166666666666667,23.4420218579235,0,0,175,22,12,6011.95,9.715170454545456,0.0328767123287671,0.0,0.0,0.0,0.0,Khoai lang,5.5,49.0,50,13.0833,109.3,0.4346776811594203,32,5.9,40,0.2
Yên Bái,2022,22.88172602739726,5.561797927691099,30.81,6.01,36.24,4.09,83.06498630136987,7.130869998578343,77.88087671232877,2118.36,98.66,10.422869578691037,0.872054794520548,22.294602739726027,6,33,194,26,45,4709.38,10.863384615384616,0.1232876712328767,0.0164383561643835,1844.25,23.358054794520548,4884.79,Sắn,21.074074074074076,41.0,50,21.7229,104.9113,0.3331296511627907,32,5.8,36,0.4
An Giang,2009,27.53638356164384,1.4994948108083366,31.38,21.72,38.42,16.31,78.47254794520548,8.313827408747887,75.19704109589041,1061.61,39.0,4.7619875920865775,0.6565753424657534,23.456438356164384,34,0,180,5,65,6400.78,5.86524861878453,0.1780821917808219,0.0931506849315068,1207.24,27.51683060109289,6411.16,Ngô,7.076086956521738,-1.0,40,10.5149,105.1132,0.5879285294117648,44,5.5,27,1.2
Điện Biên,2016,21.11087431693989,5.167902391095105,29.8,1.55,37.0,-0.08,78.19745901639344,11.837940159687546,67.73450819672132,1645.31,64.63,8.074655511791468,0.7117486338797814,22.37568306010929,16,66,184,19,74,4095.73,8.893567567567567,0.2027397260273972,0.0438356164383561,1284.34,21.44394520547945,4187.17,Ngô,2.6166666666666667,498.0,10,21.3833,103.0167,0.4917087209302325,35,5.9,38,0.4
Tuyên Quang,2008,22.65032786885246,6.102138264498504,31.74,7.81,40.0,4.38,77.07718579234972,8.351153706100785,77.62234972677595,1600.41,106.61,9.626956762081642,0.6634699453551913,21.197513661202187,20,55,164,18,71,4634.79,9.699454545454548,0.1945205479452054,0.0547945205479452,0.0,0.0,0.0,Lúa mùa,5.708171206225681,42.0,50,21.8235,105.2131,0.370853488372093,31,6.5,32,0.4
Hưng Yên,2022,23.6454794520548,5.00829675405093,30.05,8.55,34.02,6.49,84.83186301369864,6.10361798965178,78.02553424657535,2198.57,104.56,11.28154516065073,0.8573150684931508,21.99221917808219,0,13,197,30,40,4982.21,11.10388888888889,0.1095890410958904,0.0,1944.94,24.043780821917807,5126.57,Ngô,5.90625,10.0,50,20.6464,106.0511,0.337490988372093,28,5.2,42,0.4
Bình Phước,2015,28.57306849315069,2.023578026914233,33.35,23.99,41.64,17.14,67.25797260273973,14.91152122049045,63.89084931506849,756.11,41.88,5.044222878978234,0.6076712328767123,23.910246575342462,181,0,102,7,136,6779.17,7.340873786407767,0.3726027397260274,0.4958904109589041,852.97,28.088904109589045,6602.45,Sắn,23.37853107344633,109.0,10,11.7332,106.9062,0.7159101449275362,34,5.1,43,0.4
Khánh Hòa,2023,27.18331506849315,1.686542148803258,29.72,22.26,31.27,21.5,84.34224657534246,4.0200888261085455,66.2895890410959,1797.09,54.21,6.916107163640636,0.7721643835616437,23.801972602739724,0,0,245,14,3,6271.91,7.305243902439024,0.0082191780821917,0.0,2374.05,26.94838356164384,6186.16,Lúa hè thu,6.126373626373627,11.0,50,12.2467,109.1917,0.2332223188405797,27,6.3,44,0.2
An Giang,2015,28.365506849315068,1.7376980725370852,32.58,24.59,39.87,17.69,74.02230136986302,12.23556867673065,67.68367123287672,1095.19,34.7,5.377599141855334,0.6482191780821918,23.310931506849315,108,0,152,9,79,6703.41,7.158104575163399,0.2164383561643835,0.2958904109589041,957.96,28.33909589041096,6693.77,Lúa hè thu,5.621034224331751,-1.0,40,10.5149,105.1132,0.5879285294117648,44,5.5,27,1.2
Lạng Sơn,2013,21.2247397260274,6.0840725001898095,30.1,5.42,36.12,-0.16,80.95046575342465,7.136316657899818,75.8638904109589,1448.51,77.81,8.002903491154003,0.6697808219178082,21.13076712328767,4,58,155,14,74,4166.18,9.285320512820514,0.2027397260273972,0.010958904109589,1334.1,21.518415300546447,4251.96,Lúa,4.096456692913386,265.0,50,21.853,106.762,0.2780122093023255,35,6.4,35,0.2
Hòa Bình,2020,23.41188524590164,5.250963903471677,32.4,9.18,37.64,4.1,84.9027868852459,5.451923515623738,85.07346994535519,1816.41,123.56,10.876880481434496,0.7948907103825137,21.61838797814208,6,26,187,25,38,4909.57,9.661755319148936,0.1041095890410958,0.0164383561643835,1649.81,24.08682191780822,5142.86,Lạc,2.11981046931408,28.0,50,20.8172,105.3376,0.2956313953488372,32,6.1,37,0.6
Hòa Bình,2014,23.02202739726028,5.581337205298324,30.85,9.07,37.32,2.7,84.09043835616438,5.866137207855088,76.98838356164383,1444.56,62.62,8.058991577027305,0.7877260273972603,21.52205479452055,6,40,164,15,71,4754.68,8.754909090909091,0.1945205479452054,0.0164383561643835,1982.14,22.78978082191781,4678.15,Lúa mùa,5.099173553719008,28.0,50,20.8172,105.3376,0.2956313953488372,32,6.1,37,0.6
Tây Ninh,2015,29.28882191780822,2.0645335751773994,34.4,24.77,41.9,17.15,65.00353424657534,13.961554781804749,63.89084931506849,704.48,34.62,4.355884013914571,0.4716164383561643,23.910246575342462,198,0,102,6,106,7040.42,6.839611650485437,0.2904109589041095,0.5424657534246575,770.95,28.91838356164384,6905.21,Khoai lang,11.681423643400358,9.0,10,11.3,106.1,0.5448489855072464,43,5.4,26,0.4
Lào Cai,2012,20.16191256830601,5.175008506697314,28.04,5.68,36.05,1.76,79.23879781420766,8.805910666159338,74.40825136612021,1578.94,80.89,8.596772063102115,0.8119672131147542,22.62565573770492,1,74,179,17,58,3746.41,8.771888888888888,0.1589041095890411,0.0027397260273972,1374.77,18.92145205479452,3335.8,Khoai lang,5.666666666666667,84.0,50,22.4856,103.9707,0.4025273255813953,32,6.6,34,0.4
Kiên Giang,2011,27.40772602739726,1.282752891120439,30.38,23.14,36.63,19.49,79.63915068493151,8.265901797047942,78.54038356164384,1401.59,54.32,7.08440267510138,0.7671780821917807,23.69413698630137,32,0,179,14,70,6353.82,7.78661111111111,0.1917808219178082,0.0876712328767123,1124.34,28.403835616438357,6717.4,Sắn,126.0,8.0,40,9.9167,105.15,0.5305359420289855,39,5.1,27,0.8
Trà Vinh,2008,26.976092896174865,1.2443083712864325,30.96,22.64,37.04,20.05,81.24699453551914,8.871297027066312,67.00112021857923,1474.86,34.27,5.680253071888668,0.7044262295081967,24.184398907103823,15,0,201,10,70,6213.25,7.301287128712872,0.1917808219178082,0.0410958904109589,0.0,0.0,0.0,Lúa đông xuân,5.484171322160149,6.0,50,9.9414,106.3364,0.441956231884058,32,5.8,36,0.4
Vĩnh Phúc,2013,22.60120547945205,5.61312665548528,31.08,7.77,37.8,1.92,82.6791506849315,6.346346062311458,77.51383561643836,2037.46,87.42,11.340205341660626,0.771013698630137,21.276986301369863,5,36,158,32,72,4613.49,12.814213836477988,0.1972602739726027,0.0136986301369863,1638.23,23.024371584699452,4771.45,Lúa đông xuân,6.029126213592233,33.0,10,21.3614,105.5401,0.4950447674418605,28,5.7,43,0.4
Cần Thơ,2019,27.33641095890411,1.8240847459257823,32.67,22.56,40.48,17.28,81.6321095890411,10.321593799379333,69.92736986301371,2165.62,63.55,9.662905557727052,0.7842739726027397,23.557506849315068,64,0,193,32,89,6327.79,11.162989690721648,0.2438356164383561,0.1753424657534246,2112.46,27.07284931506849,6231.59,Lúa đông xuân,6.956949569495695,3.0,50,10.0333,105.7833,0.1738290697674418,36,6.2,35,0.4
Bắc Kạn,2022,20.55986301369863,5.55333285067751,29.09,4.83,38.23,2.04,83.27098630136986,7.243852802213843,80.46624657534247,1641.61,51.1,8.031260819869228,0.8235890410958905,22.16019178082192,1,66,176,23,60,3880.41,9.27463276836158,0.1643835616438356,0.0027397260273972,1336.83,20.98882191780822,4042.27,Lúa mùa,4.865248226950355,248.0,10,22.2572,105.8589,0.6697401162790698,33,6.1,34,0.4
Hòa Bình,2010,23.48068493150685,5.1787538619388975,32.7,9.58,40.36,5.23,80.90931506849316,7.901411427812,78.22616438356164,1313.72,58.48,7.892600997694374,0.6565753424657534,21.43008219178082,28,21,144,17,88,4920.9,9.060137931034484,0.2410958904109589,0.0767123287671232,1376.07,23.202246575342464,4819.38,Khoai lang,5.037735849056604,28.0,50,20.8172,105.3376,0.2956313953488372,32,6.1,37,0.6
An Giang,2017,27.537945205479453,1.4738043756376364,31.51,20.84,38.98,16.39,80.87986301369864,8.271653284447208,82.20663013698629,1586.82,44.92,6.388051159079671,0.7233972602739727,23.617671232876717,50,0,204,13,34,6401.35,7.740585365853658,0.0931506849315068,0.136986301369863,1452.5,28.49877049180328,6770.55,Lúa đông xuân,7.029635901778154,-1.0,40,10.5149,105.1132,0.5879285294117648,44,5.5,27,1.2
Bạc Liêu,2010,27.847424657534244,1.9031870170631688,33.64,23.43,40.16,21.01,78.65194520547945,10.64386630351484,72.13580821917809,1502.32,59.12,7.071390470324946,0.7496438356164383,24.00049315068493,78,0,170,12,100,6514.31,8.785497076023391,0.273972602739726,0.2136986301369863,1504.06,26.966246575342467,6192.68,Lúa đông xuân,5.641255605381166,4.0,50,9.2825,105.7261,0.295888115942029,31,5.5,44,0.2
Hà Nội,2021,23.3813698630137,5.530371019454799,31.3,7.83,36.08,2.63,83.9992602739726,5.906377420341669,80.90616438356165,1832.52,61.01,9.433113680097408,0.8182739726027398,21.673890410958904,11,31,179,22,52,4891.45,10.180666666666667,0.1424657534246575,0.0301369863013698,1816.41,23.41188524590164,4909.57,Lúa,6.065351418002466,21.0,50,21.0285,105.8542,0.2404130813953488,31,5.7,40,0.8
Hà Giang,2019,19.908109589041096,4.911137319214062,27.67,7.26,34.03,0.42,83.7233698630137,7.176581641170531,78.9987397260274,1274.72,50.15,6.435327639716429,0.7569041095890411,21.77517808219178,0,46,176,10,48,3629.08,7.20180790960452,0.1315068493150684,0.0,1547.61,19.072027397260275,3398.27,Ngô,3.5424354243542435,104.0,10,22.8233,104.9836,0.4433026162790697,32,6.1,33,0.6
Sóc Trăng,2009,26.966246575342467,1.3648652046798075,30.79,22.09,38.36,17.33,82.80649315068493,6.52663257148488,75.25890410958904,1504.06,41.92,7.026434548063954,0.7763835616438356,23.850109589041097,10,0,182,18,85,6192.68,8.218907103825137,0.2328767123287671,0.0273972602739726,1689.17,26.97248633879781,6211.93,Lúa thu đông,8.16281200987428,-1.0,40,9.5664,105.8764,0.5491060869565217,32,6.1,34,0.6
Hòa Bình,2016,23.386338797814208,5.6867607588799824,31.19,3.9,37.86,2.22,82.44715846994535,6.259025361741887,78.396912568306,1520.4,87.52,9.418985469094377,0.7257103825136613,21.48357923497268,15,31,154,19,56,4917.61,9.809032258064518,0.1534246575342465,0.0410958904109589,1489.93,23.91909589041096,5080.47,Lúa,5.4110275689223055,28.0,50,20.8172,105.3376,0.2956313953488372,32,6.1,37,0.6
Tuyên Quang,2012,23.39983606557377,5.68072732902667,33.43,9.17,41.93,4.35,79.07710382513662,8.422316202763215,82.54489071038252,1468.7,72.42,7.964239843647804,0.6777868852459016,21.32398907103825,26,29,163,17,40,4905.99,8.955487804878048,0.1095890410958904,0.0712328767123287,1318.77,22.35035616438356,4513.15,Khoai lang,6.0344827586206895,42.0,50,21.8235,105.2131,0.370853488372093,31,6.5,32,0.4
Sóc Trăng,2022,27.07213698630137,1.0905839915942557,30.17,23.13,37.75,18.41,84.25202739726028,6.6147347798712826,82.2541095890411,2495.54,111.06,10.336949345080386,0.8434794520547946,23.961616438356163,11,0,244,36,34,6231.33,10.185877551020408,0.0931506849315068,0.0301369863013698,2300.05,27.081972602739725,6234.92,Ngô,4.434782608695652,-1.0,40,9.5664,105.8764,0.5491060869565217,32,6.1,34,0.6
Bình Định,2023,27.20323287671233,2.071359632846618,30.39,21.01,34.67,20.3,83.46271232876713,3.920363929196823,65.78158904109588,2277.22,83.99,9.997443437537822,0.7891780821917809,23.46783561643836,0,0,256,22,7,6279.18,8.860778210116731,0.0191780821917808,0.0,2616.42,26.688164383561645,6091.18,Lúa hè thu,6.774038461538462,27.0,10,13.782,109.2197,0.3502385507246376,31,6.1,43,0.2
Đà Nẵng,2019,25.941698630136983,2.8540605095973626,30.6,17.97,36.28,15.64,83.1221095890411,4.872958089026414,67.7733698630137,2103.13,122.66,13.535073957425098,0.8052328767123288,23.08076712328767,3,0,194,24,31,5818.72,10.785282051282053,0.084931506849315,0.0082191780821917,2526.87,25.24709589041096,5565.19,Khoai lang,6.593406593406593,9.0,50,16.0544,108.2022,0.2572008695652174,32,7.2,40,0.2
Phú Thọ,2008,22.668633879781417,6.244980738959268,32.62,6.09,41.29,4.04,76.63601092896174,9.369709426051992,77.62234972677595,1589.79,137.78,10.568788855131944,0.577896174863388,21.197513661202187,20,56,165,20,78,4645.23,9.577048192771084,0.2136986301369863,0.0547945205479452,0.0,0.0,0.0,Lúa đông xuân,5.136752136752137,23.0,40,21.3232,105.213,0.3124348837209302,28,6.2,39,0.6
Lâm Đồng,2011,25.378465753424656,1.620356036054021,29.84,21.19,38.23,15.57,77.37616438356164,13.366005451560516,79.52901369863014,1162.45,40.62,5.777471810476361,0.5873698630136986,24.007397260273976,44,0,158,10,104,5613.14,7.311006289308176,0.284931506849315,0.1205479452054794,1123.29,26.48635616438356,6017.52,Lúa thu đông,2.466549287560011,844.0,10,11.5714,107.8091,0.6304655072463768,41,5.4,34,0.4
Hải Phòng,2009,23.52791780821918,5.013204218031368,30.19,9.28,34.71,6.24,80.71068493150685,8.971035769148289,72.51093150684932,1234.79,50.18,6.92833040575796,0.5999178082191781,21.563561643835616,0,19,144,16,78,4938.41,8.515793103448276,0.2136986301369863,0.0,1747.43,22.60071038251366,4618.74,Ngô,5.315789473684211,9.0,50,20.8449,106.6881,0.2207930232558139,28,5.9,39,0.2
Trà Vinh,2010,27.746246575342465,1.811301940388004,32.71,23.72,39.12,21.34,78.84890410958904,9.905406166492982,65.18419178082192,1443.66,61.25,6.49303627506006,0.6779178082191781,24.26983561643836,62,0,180,9,101,6477.38,7.976022099447515,0.2767123287671232,0.1698630136986301,1362.54,27.00238356164384,6205.87,Lúa đông xuân,5.828571428571428,6.0,50,9.9414,106.3364,0.441956231884058,32,5.8,36,0.4
Hà Nội,2009,23.202246575342464,5.25159817584819,30.17,9.68,36.38,3.72,82.9089589041096,6.592489483833882,75.00493150684932,1376.07,53.11,7.883918915711705,0.7570958904109588,21.20567123287671,3,32,144,22,105,4819.38,9.490137931034482,0.2876712328767123,0.0082191780821917,1797.32,22.47357923497268,4573.73,Sắn,17.68,21.0,50,21.0285,105.8542,0.2404130813953488,31,5.7,40,0.8
Thanh Hóa,2014,23.550575342465752,5.237269961162364,30.35,10.21,36.76,5.34,84.3511506849315,5.478714585324863,76.41424657534247,1518.69,65.46,8.98650099822944,0.7903287671232876,21.58827397260274,8,30,151,19,82,4945.96,9.991381578947369,0.2246575342465753,0.021917808219178,1744.01,23.30328767123288,4856.28,Ngô,4.045703839122487,11.0,50,19.8067,105.7767,0.2927501449275362,27,6.2,40,0.2
Trà Vinh,2019,27.411479452054795,1.5105049744161556,31.68,23.12,37.61,18.43,81.45572602739726,8.759483578504828,67.37501369863014,1951.67,48.48,8.012538629346384,0.7492054794520547,24.216246575342467,36,0,208,28,86,6355.19,9.338133971291866,0.2356164383561644,0.0986301369863013,1888.44,27.203123287671232,6279.14,Lúa,5.612572447614801,6.0,50,9.9414,106.3364,0.441956231884058,32,5.8,36,0.4
Sơn La,2011,19.91158904109589,5.4097575351295175,27.04,5.05,34.42,1.87,77.98852054794521,7.106631634594819,75.49904109589042,1207.06,40.62,5.919493696081084,0.685013698630137,22.269068493150684,0,82,162,10,73,3654.69,7.405276073619632,0.2,0.0,967.57,21.74684931506849,4292.94,Lúa mùa,2.8328530259366,607.0,50,21.3289,103.9123,0.5008927325581395,36,6.0,36,0.4
Quảng Ngãi,2010,25.45786301369863,2.6962763971363573,30.03,17.1,37.73,15.05,82.45397260273973,6.043812597486209,65.4674794520548,1495.69,73.88,10.052305665000356,0.7071232876712329,23.04613698630137,19,0,128,25,73,5642.12,11.594496124031007,0.2,0.0520547945205479,1705.38,24.90304109589041,5439.61,Lúa hè thu,5.533123028391167,10.0,50,15.12,108.8,0.3424921739130435,32,6.0,42,0.4
Long An,2012,27.34587431693989,1.1108479671306517,30.9,24.47,38.19,20.95,80.85937158469945,8.088874001844196,76.02404371584699,1460.65,48.45,6.599492184164926,0.716967213114754,23.992267759562843,56,0,193,14,77,6348.59,7.5291237113402065,0.210958904109589,0.1534246575342465,1360.01,27.154958904109588,6261.56,Lúa đông xuân,6.091186570011446,3.0,50,10.5333,106.4,0.4158046376811594,31,5.7,42,0.2
Hà Giang,2018,19.072027397260275,5.307241191540236,26.4,4.16,31.61,-0.83,84.46180821917808,6.619694559571482,83.18838356164383,1547.61,45.49,7.099315688219924,0.8075616438356165,22.13580821917808,0,65,183,16,31,3398.27,8.410923913043478,0.084931506849315,0.0,1579.3,19.22876712328767,3394.92,Ngô,3.5640074211502784,104.0,10,22.8233,104.9836,0.4433026162790697,32,6.1,33,0.6
Lạng Sơn,2014,21.327178082191782,6.042000613249503,29.65,6.21,35.87,0.25,82.54208219178082,6.971576953100805,76.30794520547946,1319.15,126.81,10.08536348830591,0.6946849315068493,21.045123287671235,1,63,152,10,72,4166.97,8.621895424836602,0.1972602739726027,0.0027397260273972,1448.51,21.2247397260274,4166.18,Lúa,4.199211045364891,265.0,50,21.853,106.762,0.2780122093023255,35,6.4,35,0.2
Điện Biên,2022,20.34682191780822,4.328886779665954,25.85,6.56,31.23,3.28,85.2207397260274,5.377613726957065,72.00635616438356,1996.02,53.14,8.126619826768154,0.8994246575342466,22.711150684931507,0,46,205,24,50,3791.61,9.689417475728154,0.136986301369863,0.0,1963.84,20.32419178082192,3790.97,Khoai lang,11.436541143654114,498.0,10,21.3833,103.0167,0.4917087209302325,35,5.9,38,0.4
