DisNo.,Disaster Group,Disaster Type,Event Name,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,Total Affected,Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",Corrected province
2021-0698-VNM,Natural,Storm,Tropical depression 'Twe',,,2021,10.0,22.0,2021,10.0,27.0,5.0,82500.0,,,7500.0,8100.0,
2021-0763-VNM,Natural,Flood,,,,2021,11.0,27.0,2021,11.0,30.0,18.0,300000.0,,,,,Kon Tum
2021-0763-VNM,Natural,Flood,,,,2021,11.0,27.0,2021,11.0,30.0,18.0,300000.0,,,,,
2021-0763-VNM,Natural,Flood,,,,2021,11.0,27.0,2021,11.0,30.0,18.0,300000.0,,,,,
2021-0763-VNM,Natural,Flood,,,,2021,11.0,27.0,2021,11.0,30.0,18.0,300000.0,,,,,
2021-0763-VNM,Natural,Flood,,,,2021,11.0,27.0,2021,11.0,30.0,18.0,300000.0,,,,,Quảng Ngãi
2021-0763-VNM,Natural,Flood,,,,2021,11.0,27.0,2021,11.0,30.0,18.0,300000.0,,,,,Quảng Nam
2021-0813-VNM,Natural,Storm,Typhoon 'Rai' (Odette),,,2021,12.0,19.0,2021,12.0,19.0,3.0,,,,9000.0,9720.0,
2021-0813-VNM,Natural,Storm,Typhoon 'Rai' (Odette),,,2021,12.0,19.0,2021,12.0,19.0,3.0,,,,9000.0,9720.0,Nghệ An
2021-0813-VNM,Natural,Storm,Typhoon 'Rai' (Odette),,,2021,12.0,19.0,2021,12.0,19.0,3.0,,,,9000.0,9720.0,Quảng Ngãi
2022-0172-VNM,Natural,Flood,,,,2022,3.0,22.0,2022,3.0,23.0,,226.0,,,,,
2022-0172-VNM,Natural,Flood,,,,2022,3.0,22.0,2022,3.0,23.0,,226.0,,,,,Cao Bằng
2022-0172-VNM,Natural,Flood,,,,2022,3.0,22.0,2022,3.0,23.0,,226.0,,,,,Tuyên Quang
2022-0292-VNM,Natural,Storm,,,,2022,5.0,9.0,2022,5.0,13.0,9.0,500.0,,,,,
2022-0292-VNM,Natural,Storm,,,,2022,5.0,9.0,2022,5.0,13.0,9.0,500.0,,,,,Hà Giang
2022-0292-VNM,Natural,Storm,,,,2022,5.0,9.0,2022,5.0,13.0,9.0,500.0,,,,,
2022-0292-VNM,Natural,Storm,,,,2022,5.0,9.0,2022,5.0,13.0,9.0,500.0,,,,,Quảng Ninh
2022-0292-VNM,Natural,Storm,,,,2022,5.0,9.0,2022,5.0,13.0,9.0,500.0,,,,,
2022-0292-VNM,Natural,Storm,,,,2022,5.0,9.0,2022,5.0,13.0,9.0,500.0,,,,,
2022-0292-VNM,Natural,Storm,,,,2022,5.0,9.0,2022,5.0,13.0,9.0,500.0,,,,,Cao Bằng
2022-0320-VNM,Natural,Flood,,,,2022,5.0,21.0,2022,5.0,30.0,13.0,2554.0,,,,,
2022-0320-VNM,Natural,Flood,,,,2022,5.0,21.0,2022,5.0,30.0,13.0,2554.0,,,,,
2022-0320-VNM,Natural,Flood,,,,2022,5.0,21.0,2022,5.0,30.0,13.0,2554.0,,,,,Hà Giang
2022-0320-VNM,Natural,Flood,,,,2022,5.0,21.0,2022,5.0,30.0,13.0,2554.0,,,,,
2022-0320-VNM,Natural,Flood,,,,2022,5.0,21.0,2022,5.0,30.0,13.0,2554.0,,,,,Thái Nguyên
2022-0320-VNM,Natural,Flood,,,,2022,5.0,21.0,2022,5.0,30.0,13.0,2554.0,,,,,
2022-0320-VNM,Natural,Flood,,,,2022,5.0,21.0,2022,5.0,30.0,13.0,2554.0,,,,,
2022-0320-VNM,Natural,Flood,,,,2022,5.0,21.0,2022,5.0,30.0,13.0,2554.0,,,,,Tuyên Quang
2022-0320-VNM,Natural,Flood,,,,2022,5.0,21.0,2022,5.0,30.0,13.0,2554.0,,,,,
2022-0320-VNM,Natural,Flood,,,,2022,5.0,21.0,2022,5.0,30.0,13.0,2554.0,,,,,Cao Bằng
2022-0515-VNM,Natural,Flood,,,,2022,8.0,14.0,2022,8.0,16.0,10.0,,,,,,
2022-0613-VNM,Natural,Storm,Tropical cyclone 'Noru' (Karding),,,2022,9.0,28.0,2022,9.0,29.0,2.0,54412.0,,,,,Kon Tum
2022-0613-VNM,Natural,Storm,Tropical cyclone 'Noru' (Karding),,,2022,9.0,28.0,2022,9.0,29.0,2.0,54412.0,,,,,
2022-0613-VNM,Natural,Storm,Tropical cyclone 'Noru' (Karding),,,2022,9.0,28.0,2022,9.0,29.0,2.0,54412.0,,,,,
2022-0613-VNM,Natural,Storm,Tropical cyclone 'Noru' (Karding),,,2022,9.0,28.0,2022,9.0,29.0,2.0,54412.0,,,,,Quảng Ngãi
2022-0613-VNM,Natural,Storm,Tropical cyclone 'Noru' (Karding),,,2022,9.0,28.0,2022,9.0,29.0,2.0,54412.0,,,,,Quảng Nam
2022-0613-VNM,Natural,Storm,Tropical cyclone 'Noru' (Karding),,,2022,9.0,28.0,2022,9.0,29.0,2.0,54412.0,,,,,
2022-0667-VNM,Natural,Flood,,,,2022,10.0,10.0,2022,10.0,11.0,2.0,10000.0,,,,,
2022-0667-VNM,Natural,Flood,,,,2022,10.0,10.0,2022,10.0,11.0,2.0,10000.0,,,,,Quảng Nam
2022-0667-VNM,Natural,Flood,,,,2022,10.0,10.0,2022,10.0,11.0,2.0,10000.0,,,,,
2022-0667-VNM,Natural,Flood,,,,2022,10.0,10.0,2022,10.0,11.0,2.0,10000.0,,,,,
2022-0676-VNM,Natural,Storm,Tropical storm 'Sonca',,,2022,10.0,13.0,2022,10.0,15.0,19.0,436978.0,,,65000.0,65000.0,
2022-0676-VNM,Natural,Storm,Tropical storm 'Sonca',,,2022,10.0,13.0,2022,10.0,15.0,19.0,436978.0,,,65000.0,65000.0,Quảng Ninh
2022-0676-VNM,Natural,Storm,Tropical storm 'Sonca',,,2022,10.0,13.0,2022,10.0,15.0,19.0,436978.0,,,65000.0,65000.0,
2022-0676-VNM,Natural,Storm,Tropical storm 'Sonca',,,2022,10.0,13.0,2022,10.0,15.0,19.0,436978.0,,,65000.0,65000.0,
2022-0795-VNM,Natural,Flood,,,,2022,12.0,1.0,2022,12.0,4.0,5.0,10495.0,,,1500.0,1500.0,
2022-0795-VNM,Natural,Flood,,,,2022,12.0,1.0,2022,12.0,4.0,5.0,10495.0,,,1500.0,1500.0,
2022-0795-VNM,Natural,Flood,,,,2022,12.0,1.0,2022,12.0,4.0,5.0,10495.0,,,1500.0,1500.0,Quảng Nam
2022-0795-VNM,Natural,Flood,,,,2022,12.0,1.0,2022,12.0,4.0,5.0,10495.0,,,1500.0,1500.0,
